<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,10/12/18,16:55,113780.0,113880.0,113780.0,113860.0,644
SPFB.RTS-12.18,1,10/12/18,16:56,113860.0,113870.0,113840.0,113850.0,218
SPFB.RTS-12.18,1,10/12/18,16:57,113840.0,113850.0,113810.0,113820.0,154
SPFB.RTS-12.18,1,10/12/18,16:58,113810.0,113830.0,113800.0,113810.0,76
SPFB.RTS-12.18,1,10/12/18,16:59,113820.0,113880.0,113820.0,113860.0,328
SPFB.RTS-12.18,1,10/12/18,17:00,113850.0,113850.0,113790.0,113810.0,332
SPFB.RTS-12.18,1,10/12/18,17:01,113790.0,113860.0,113780.0,113800.0,402
SPFB.RTS-12.18,1,10/12/18,17:02,113810.0,113900.0,113790.0,113870.0,486
SPFB.RTS-12.18,1,10/12/18,17:03,113860.0,113860.0,113810.0,113840.0,141
SPFB.RTS-12.18,1,10/12/18,17:04,113830.0,113860.0,113800.0,113840.0,142
SPFB.RTS-12.18,1,10/12/18,17:05,113840.0,113850.0,113730.0,113730.0,654
SPFB.RTS-12.18,1,10/12/18,17:06,113740.0,113750.0,113610.0,113660.0,1727
SPFB.RTS-12.18,1,10/12/18,17:07,113660.0,113700.0,113600.0,113700.0,915
SPFB.RTS-12.18,1,10/12/18,17:08,113700.0,113710.0,113680.0,113690.0,357
SPFB.RTS-12.18,1,10/12/18,17:09,113700.0,113710.0,113660.0,113690.0,280
SPFB.RTS-12.18,1,10/12/18,17:10,113680.0,113680.0,113640.0,113670.0,342
SPFB.RTS-12.18,1,10/12/18,17:11,113670.0,113680.0,113510.0,113520.0,1502
SPFB.RTS-12.18,1,10/12/18,17:12,113520.0,113600.0,113520.0,113560.0,273
SPFB.RTS-12.18,1,10/12/18,17:13,113550.0,113580.0,113530.0,113560.0,240
SPFB.RTS-12.18,1,10/12/18,17:14,113560.0,113580.0,113550.0,113570.0,196
SPFB.RTS-12.18,1,10/12/18,17:15,113570.0,113570.0,113490.0,113510.0,629
SPFB.RTS-12.18,1,10/12/18,17:16,113510.0,113520.0,113450.0,113470.0,829
SPFB.RTS-12.18,1,10/12/18,17:17,113470.0,113480.0,113430.0,113460.0,338
SPFB.RTS-12.18,1,10/12/18,17:18,113460.0,113470.0,113310.0,113360.0,1942
SPFB.RTS-12.18,1,10/12/18,17:19,113350.0,113360.0,113260.0,113300.0,1663
SPFB.RTS-12.18,1,10/12/18,17:20,113300.0,113310.0,113200.0,113230.0,2227
SPFB.RTS-12.18,1,10/12/18,17:21,113230.0,113340.0,113220.0,113340.0,1073
SPFB.RTS-12.18,1,10/12/18,17:22,113330.0,113370.0,113320.0,113350.0,564
SPFB.RTS-12.18,1,10/12/18,17:23,113350.0,113360.0,113290.0,113300.0,383
SPFB.RTS-12.18,1,10/12/18,17:24,113300.0,113320.0,113270.0,113290.0,347
SPFB.RTS-12.18,1,10/12/18,17:25,113290.0,113330.0,113280.0,113280.0,207
SPFB.RTS-12.18,1,10/12/18,17:26,113290.0,113400.0,113280.0,113380.0,660
SPFB.RTS-12.18,1,10/12/18,17:27,113370.0,113400.0,113350.0,113380.0,309
SPFB.RTS-12.18,1,10/12/18,17:28,113380.0,113420.0,113380.0,113380.0,548
SPFB.RTS-12.18,1,10/12/18,17:29,113380.0,113390.0,113340.0,113380.0,306
SPFB.RTS-12.18,1,10/12/18,17:30,113380.0,113380.0,113310.0,113310.0,498
SPFB.RTS-12.18,1,10/12/18,17:31,113310.0,113400.0,113310.0,113360.0,566
SPFB.RTS-12.18,1,10/12/18,17:32,113350.0,113500.0,113350.0,113490.0,1880
SPFB.RTS-12.18,1,10/12/18,17:33,113480.0,113570.0,113440.0,113460.0,2693
SPFB.RTS-12.18,1,10/12/18,17:34,113470.0,113520.0,113470.0,113520.0,845
SPFB.RTS-12.18,1,10/12/18,17:35,113510.0,113570.0,113470.0,113510.0,1201
SPFB.RTS-12.18,1,10/12/18,17:36,113520.0,113530.0,113430.0,113450.0,974
SPFB.RTS-12.18,1,10/12/18,17:37,113450.0,113570.0,113440.0,113550.0,1800
SPFB.RTS-12.18,1,10/12/18,17:38,113560.0,113570.0,113370.0,113550.0,2748
SPFB.RTS-12.18,1,10/12/18,17:39,113530.0,113540.0,113450.0,113480.0,706
SPFB.RTS-12.18,1,10/12/18,17:40,113480.0,113510.0,113450.0,113490.0,453
SPFB.RTS-12.18,1,10/12/18,17:41,113470.0,113530.0,113450.0,113520.0,500
SPFB.RTS-12.18,1,10/12/18,17:42,113520.0,113530.0,113460.0,113480.0,753
SPFB.RTS-12.18,1,10/12/18,17:43,113470.0,113520.0,113470.0,113500.0,389
SPFB.RTS-12.18,1,10/12/18,17:44,113500.0,113650.0,113490.0,113650.0,1108
SPFB.RTS-12.18,1,10/12/18,17:45,113630.0,113680.0,113540.0,113540.0,1098
SPFB.RTS-12.18,1,10/12/18,17:46,113540.0,113550.0,113460.0,113510.0,1186
SPFB.RTS-12.18,1,10/12/18,17:47,113480.0,113580.0,113480.0,113550.0,991
SPFB.RTS-12.18,1,10/12/18,17:48,113560.0,113610.0,113520.0,113550.0,1034
SPFB.RTS-12.18,1,10/12/18,17:49,113550.0,113560.0,113370.0,113380.0,1541
SPFB.RTS-12.18,1,10/12/18,17:50,113380.0,113420.0,113250.0,113270.0,1739
SPFB.RTS-12.18,1,10/12/18,17:51,113260.0,113420.0,113250.0,113410.0,1430
SPFB.RTS-12.18,1,10/12/18,17:52,113400.0,113430.0,113230.0,113260.0,1943
SPFB.RTS-12.18,1,10/12/18,17:53,113260.0,113290.0,113190.0,113280.0,2270
SPFB.RTS-12.18,1,10/12/18,17:54,113270.0,113280.0,113200.0,113250.0,1582
SPFB.RTS-12.18,1,10/12/18,17:55,113250.0,113360.0,113240.0,113330.0,2023
SPFB.RTS-12.18,1,10/12/18,17:56,113330.0,113340.0,113270.0,113310.0,985
SPFB.RTS-12.18,1,10/12/18,17:57,113310.0,113340.0,113280.0,113310.0,627
SPFB.RTS-12.18,1,10/12/18,17:58,113310.0,113350.0,113290.0,113320.0,385
SPFB.RTS-12.18,1,10/12/18,17:59,113340.0,113380.0,113300.0,113340.0,1370
SPFB.RTS-12.18,1,10/12/18,18:00,113330.0,113370.0,113280.0,113290.0,578
SPFB.RTS-12.18,1,10/12/18,18:01,113300.0,113340.0,113200.0,113320.0,1402
SPFB.RTS-12.18,1,10/12/18,18:02,113310.0,113420.0,113300.0,113370.0,1319
SPFB.RTS-12.18,1,10/12/18,18:03,113370.0,113390.0,113300.0,113320.0,1034
SPFB.RTS-12.18,1,10/12/18,18:04,113300.0,113350.0,113260.0,113330.0,845
SPFB.RTS-12.18,1,10/12/18,18:05,113330.0,113390.0,113270.0,113360.0,1731
SPFB.RTS-12.18,1,10/12/18,18:06,113350.0,113430.0,113340.0,113410.0,1315
SPFB.RTS-12.18,1,10/12/18,18:07,113410.0,113480.0,113400.0,113460.0,1500
SPFB.RTS-12.18,1,10/12/18,18:08,113450.0,113450.0,113400.0,113400.0,619
SPFB.RTS-12.18,1,10/12/18,18:09,113410.0,113410.0,113370.0,113380.0,400
SPFB.RTS-12.18,1,10/12/18,18:10,113380.0,113410.0,113330.0,113340.0,582
SPFB.RTS-12.18,1,10/12/18,18:11,113330.0,113340.0,113120.0,113150.0,2152
SPFB.RTS-12.18,1,10/12/18,18:12,113140.0,113270.0,113140.0,113250.0,2023
SPFB.RTS-12.18,1,10/12/18,18:13,113250.0,113270.0,113200.0,113270.0,577
SPFB.RTS-12.18,1,10/12/18,18:14,113270.0,113460.0,113250.0,113430.0,1498
SPFB.RTS-12.18,1,10/12/18,18:15,113430.0,113540.0,113410.0,113520.0,1615
SPFB.RTS-12.18,1,10/12/18,18:16,113510.0,113530.0,113440.0,113490.0,1822
SPFB.RTS-12.18,1,10/12/18,18:17,113500.0,113640.0,113500.0,113620.0,1130
SPFB.RTS-12.18,1,10/12/18,18:18,113610.0,113850.0,113590.0,113800.0,3718
SPFB.RTS-12.18,1,10/12/18,18:19,113810.0,113810.0,113720.0,113750.0,912
SPFB.RTS-12.18,1,10/12/18,18:20,113730.0,113820.0,113730.0,113800.0,879
SPFB.RTS-12.18,1,10/12/18,18:21,113790.0,113800.0,113700.0,113740.0,1040
SPFB.RTS-12.18,1,10/12/18,18:22,113740.0,113790.0,113720.0,113760.0,543
SPFB.RTS-12.18,1,10/12/18,18:23,113760.0,113790.0,113730.0,113750.0,436
SPFB.RTS-12.18,1,10/12/18,18:24,113750.0,113840.0,113750.0,113770.0,1081
SPFB.RTS-12.18,1,10/12/18,18:25,113770.0,113770.0,113700.0,113750.0,895
SPFB.RTS-12.18,1,10/12/18,18:26,113740.0,113770.0,113640.0,113680.0,943
SPFB.RTS-12.18,1,10/12/18,18:27,113680.0,113720.0,113620.0,113710.0,926
SPFB.RTS-12.18,1,10/12/18,18:28,113690.0,113690.0,113630.0,113650.0,373
SPFB.RTS-12.18,1,10/12/18,18:29,113650.0,113680.0,113580.0,113620.0,989
SPFB.RTS-12.18,1,10/12/18,18:30,113590.0,113590.0,113530.0,113550.0,1012
SPFB.RTS-12.18,1,10/12/18,18:31,113550.0,113690.0,113530.0,113620.0,1113
SPFB.RTS-12.18,1,10/12/18,18:32,113610.0,113640.0,113550.0,113570.0,527
SPFB.RTS-12.18,1,10/12/18,18:33,113560.0,113580.0,113520.0,113530.0,570
SPFB.RTS-12.18,1,10/12/18,18:34,113550.0,113580.0,113490.0,113550.0,1463
SPFB.RTS-12.18,1,10/12/18,18:35,113550.0,113560.0,113390.0,113460.0,1601
SPFB.RTS-12.18,1,10/12/18,18:36,113460.0,113570.0,113450.0,113530.0,1296
SPFB.RTS-12.18,1,10/12/18,18:37,113530.0,113560.0,113500.0,113520.0,897
SPFB.RTS-12.18,1,10/12/18,18:38,113530.0,113560.0,113510.0,113520.0,340
SPFB.RTS-12.18,1,10/12/18,18:39,113520.0,113530.0,113460.0,113520.0,833
SPFB.RTS-12.18,1,10/12/18,18:40,113510.0,113540.0,113400.0,113450.0,1435
SPFB.RTS-12.18,1,10/12/18,18:41,113440.0,113490.0,113330.0,113360.0,1069
SPFB.RTS-12.18,1,10/12/18,18:42,113360.0,113390.0,113280.0,113390.0,1525
SPFB.RTS-12.18,1,10/12/18,18:43,113380.0,113420.0,113330.0,113330.0,646
SPFB.RTS-12.18,1,10/12/18,18:44,113330.0,113330.0,113260.0,113310.0,845
SPFB.RTS-12.18,1,10/12/18,18:45,113310.0,113370.0,113270.0,113280.0,1090
SPFB.RTS-12.18,1,10/12/18,19:01,113250.0,113250.0,112630.0,112860.0,5763
SPFB.RTS-12.18,1,10/12/18,19:02,112860.0,112870.0,112400.0,112690.0,8296
SPFB.RTS-12.18,1,10/12/18,19:03,112680.0,112680.0,112570.0,112640.0,2332
SPFB.RTS-12.18,1,10/12/18,19:04,112630.0,112660.0,112540.0,112550.0,2031
SPFB.RTS-12.18,1,10/12/18,19:05,112540.0,112630.0,112480.0,112540.0,2234
SPFB.RTS-12.18,1,10/12/18,19:06,112550.0,112740.0,112480.0,112700.0,2086
SPFB.RTS-12.18,1,10/12/18,19:07,112700.0,112750.0,112680.0,112720.0,1005
SPFB.RTS-12.18,1,10/12/18,19:08,112730.0,112730.0,112650.0,112670.0,712
SPFB.RTS-12.18,1,10/12/18,19:09,112660.0,112730.0,112630.0,112680.0,527
SPFB.RTS-12.18,1,10/12/18,19:10,112690.0,112690.0,112600.0,112620.0,488
SPFB.RTS-12.18,1,10/12/18,19:11,112610.0,112610.0,112500.0,112580.0,1908
SPFB.RTS-12.18,1,10/12/18,19:12,112570.0,112660.0,112560.0,112640.0,803
SPFB.RTS-12.18,1,10/12/18,19:13,112630.0,112640.0,112570.0,112610.0,462
SPFB.RTS-12.18,1,10/12/18,19:14,112600.0,112620.0,112480.0,112520.0,1739
SPFB.RTS-12.18,1,10/12/18,19:15,112520.0,112610.0,112450.0,112610.0,1400
SPFB.RTS-12.18,1,10/12/18,19:16,112600.0,112610.0,112470.0,112590.0,1138
SPFB.RTS-12.18,1,10/12/18,19:17,112580.0,112610.0,112560.0,112580.0,562
SPFB.RTS-12.18,1,10/12/18,19:18,112590.0,112590.0,112480.0,112500.0,735
SPFB.RTS-12.18,1,10/12/18,19:19,112490.0,112520.0,112400.0,112480.0,1691
SPFB.RTS-12.18,1,10/12/18,19:20,112470.0,112540.0,112450.0,112520.0,388
SPFB.RTS-12.18,1,10/12/18,19:21,112510.0,112600.0,112450.0,112590.0,1138
SPFB.RTS-12.18,1,10/12/18,19:22,112590.0,112600.0,112520.0,112570.0,430
SPFB.RTS-12.18,1,10/12/18,19:23,112570.0,112600.0,112490.0,112550.0,639
SPFB.RTS-12.18,1,10/12/18,19:24,112520.0,112540.0,112460.0,112460.0,351
SPFB.RTS-12.18,1,10/12/18,19:25,112470.0,112510.0,112370.0,112430.0,1103
SPFB.RTS-12.18,1,10/12/18,19:26,112430.0,112520.0,112370.0,112500.0,1050
SPFB.RTS-12.18,1,10/12/18,19:27,112490.0,112530.0,112470.0,112530.0,496
SPFB.RTS-12.18,1,10/12/18,19:28,112530.0,112540.0,112460.0,112530.0,712
SPFB.RTS-12.18,1,10/12/18,19:29,112530.0,112560.0,112510.0,112540.0,309
SPFB.RTS-12.18,1,10/12/18,19:30,112540.0,112570.0,112490.0,112560.0,750
SPFB.RTS-12.18,1,10/12/18,19:31,112550.0,112590.0,112520.0,112580.0,965
SPFB.RTS-12.18,1,10/12/18,19:32,112580.0,112600.0,112550.0,112600.0,362
SPFB.RTS-12.18,1,10/12/18,19:33,112600.0,112620.0,112550.0,112570.0,864
SPFB.RTS-12.18,1,10/12/18,19:34,112590.0,112590.0,112550.0,112550.0,196
SPFB.RTS-12.18,1,10/12/18,19:35,112550.0,112550.0,112410.0,112440.0,1277
SPFB.RTS-12.18,1,10/12/18,19:36,112440.0,112570.0,112440.0,112570.0,710
SPFB.RTS-12.18,1,10/12/18,19:37,112570.0,112600.0,112540.0,112580.0,297
SPFB.RTS-12.18,1,10/12/18,19:38,112580.0,112720.0,112570.0,112660.0,1688
SPFB.RTS-12.18,1,10/12/18,19:39,112660.0,112680.0,112630.0,112640.0,251
SPFB.RTS-12.18,1,10/12/18,19:40,112650.0,112720.0,112640.0,112660.0,586
SPFB.RTS-12.18,1,10/12/18,19:41,112650.0,112690.0,112640.0,112650.0,139
SPFB.RTS-12.18,1,10/12/18,19:42,112650.0,112670.0,112640.0,112640.0,130
SPFB.RTS-12.18,1,10/12/18,19:43,112640.0,112670.0,112630.0,112650.0,271
SPFB.RTS-12.18,1,10/12/18,19:44,112640.0,112670.0,112600.0,112630.0,144
SPFB.RTS-12.18,1,10/12/18,19:45,112630.0,112670.0,112610.0,112640.0,228
SPFB.RTS-12.18,1,10/12/18,19:46,112640.0,112740.0,112610.0,112730.0,777
SPFB.RTS-12.18,1,10/12/18,19:47,112730.0,112740.0,112620.0,112650.0,401
SPFB.RTS-12.18,1,10/12/18,19:48,112640.0,112670.0,112640.0,112650.0,256
SPFB.RTS-12.18,1,10/12/18,19:49,112670.0,112680.0,112620.0,112630.0,477
SPFB.RTS-12.18,1,10/12/18,19:50,112620.0,112690.0,112610.0,112690.0,263
SPFB.RTS-12.18,1,10/12/18,19:51,112690.0,112690.0,112650.0,112660.0,313
SPFB.RTS-12.18,1,10/12/18,19:52,112680.0,112740.0,112680.0,112710.0,530
SPFB.RTS-12.18,1,10/12/18,19:53,112710.0,112750.0,112690.0,112730.0,389
SPFB.RTS-12.18,1,10/12/18,19:54,112740.0,112770.0,112710.0,112720.0,929
SPFB.RTS-12.18,1,10/12/18,19:55,112720.0,112770.0,112710.0,112750.0,638
SPFB.RTS-12.18,1,10/12/18,19:56,112740.0,112770.0,112710.0,112730.0,356
SPFB.RTS-12.18,1,10/12/18,19:57,112730.0,112750.0,112680.0,112710.0,412
SPFB.RTS-12.18,1,10/12/18,19:58,112700.0,112700.0,112600.0,112600.0,751
SPFB.RTS-12.18,1,10/12/18,19:59,112610.0,112610.0,112500.0,112560.0,1049
SPFB.RTS-12.18,1,10/12/18,20:00,112550.0,112590.0,112550.0,112580.0,181
SPFB.RTS-12.18,1,10/12/18,20:01,112580.0,112630.0,112570.0,112630.0,938
SPFB.RTS-12.18,1,10/12/18,20:02,112630.0,112650.0,112600.0,112640.0,318
SPFB.RTS-12.18,1,10/12/18,20:03,112640.0,112640.0,112580.0,112580.0,212
SPFB.RTS-12.18,1,10/12/18,20:04,112580.0,112600.0,112560.0,112580.0,144
SPFB.RTS-12.18,1,10/12/18,20:05,112560.0,112580.0,112540.0,112560.0,205
SPFB.RTS-12.18,1,10/12/18,20:06,112560.0,112560.0,112520.0,112560.0,471
SPFB.RTS-12.18,1,10/12/18,20:07,112560.0,112620.0,112520.0,112600.0,440
SPFB.RTS-12.18,1,10/12/18,20:08,112600.0,112620.0,112570.0,112620.0,131
SPFB.RTS-12.18,1,10/12/18,20:09,112620.0,112660.0,112600.0,112600.0,360
SPFB.RTS-12.18,1,10/12/18,20:10,112600.0,112640.0,112580.0,112640.0,204
SPFB.RTS-12.18,1,10/12/18,20:11,112620.0,112620.0,112570.0,112600.0,117
SPFB.RTS-12.18,1,10/12/18,20:12,112610.0,112630.0,112590.0,112620.0,143
SPFB.RTS-12.18,1,10/12/18,20:13,112620.0,112650.0,112620.0,112630.0,77
SPFB.RTS-12.18,1,10/12/18,20:14,112650.0,112690.0,112650.0,112650.0,218
SPFB.RTS-12.18,1,10/12/18,20:15,112650.0,112650.0,112570.0,112580.0,263
SPFB.RTS-12.18,1,10/12/18,20:16,112610.0,112630.0,112570.0,112580.0,180
SPFB.RTS-12.18,1,10/12/18,20:17,112570.0,112620.0,112550.0,112600.0,468
SPFB.RTS-12.18,1,10/12/18,20:18,112600.0,112600.0,112520.0,112530.0,359
SPFB.RTS-12.18,1,10/12/18,20:19,112530.0,112540.0,112510.0,112510.0,655
SPFB.RTS-12.18,1,10/12/18,20:20,112530.0,112530.0,112430.0,112460.0,978
SPFB.RTS-12.18,1,10/12/18,20:21,112460.0,112490.0,112410.0,112470.0,501
SPFB.RTS-12.18,1,10/12/18,20:22,112470.0,112520.0,112460.0,112510.0,320
SPFB.RTS-12.18,1,10/12/18,20:23,112500.0,112520.0,112460.0,112460.0,194
SPFB.RTS-12.18,1,10/12/18,20:24,112470.0,112500.0,112460.0,112490.0,217
SPFB.RTS-12.18,1,10/12/18,20:25,112460.0,112520.0,112440.0,112500.0,476
SPFB.RTS-12.18,1,10/12/18,20:26,112510.0,112540.0,112500.0,112520.0,160
SPFB.RTS-12.18,1,10/12/18,20:27,112520.0,112590.0,112520.0,112520.0,232
SPFB.RTS-12.18,1,10/12/18,20:28,112530.0,112560.0,112510.0,112520.0,59
SPFB.RTS-12.18,1,10/12/18,20:29,112540.0,112580.0,112510.0,112520.0,131
SPFB.RTS-12.18,1,10/12/18,20:30,112520.0,112540.0,112470.0,112490.0,320
SPFB.RTS-12.18,1,10/12/18,20:31,112490.0,112570.0,112490.0,112560.0,246
SPFB.RTS-12.18,1,10/12/18,20:32,112570.0,112600.0,112560.0,112570.0,276
SPFB.RTS-12.18,1,10/12/18,20:33,112570.0,112580.0,112530.0,112530.0,273
SPFB.RTS-12.18,1,10/12/18,20:34,112530.0,112550.0,112500.0,112530.0,128
SPFB.RTS-12.18,1,10/12/18,20:35,112540.0,112590.0,112530.0,112580.0,289
SPFB.RTS-12.18,1,10/12/18,20:36,112580.0,112660.0,112570.0,112660.0,532
SPFB.RTS-12.18,1,10/12/18,20:37,112660.0,112670.0,112630.0,112670.0,321
SPFB.RTS-12.18,1,10/12/18,20:38,112670.0,112700.0,112640.0,112690.0,430
SPFB.RTS-12.18,1,10/12/18,20:39,112680.0,112730.0,112680.0,112720.0,667
SPFB.RTS-12.18,1,10/12/18,20:40,112720.0,112730.0,112700.0,112720.0,289
SPFB.RTS-12.18,1,10/12/18,20:41,112720.0,112770.0,112720.0,112770.0,811
SPFB.RTS-12.18,1,10/12/18,20:42,112770.0,112910.0,112770.0,112820.0,2223
SPFB.RTS-12.18,1,10/12/18,20:43,112830.0,112880.0,112800.0,112850.0,719
SPFB.RTS-12.18,1,10/12/18,20:44,112850.0,112860.0,112800.0,112800.0,395
SPFB.RTS-12.18,1,10/12/18,20:45,112800.0,112820.0,112790.0,112800.0,199
SPFB.RTS-12.18,1,10/12/18,20:46,112810.0,112840.0,112780.0,112780.0,261
SPFB.RTS-12.18,1,10/12/18,20:47,112780.0,112820.0,112750.0,112780.0,584
SPFB.RTS-12.18,1,10/12/18,20:48,112790.0,112800.0,112750.0,112780.0,137
SPFB.RTS-12.18,1,10/12/18,20:49,112780.0,112890.0,112780.0,112860.0,580
SPFB.RTS-12.18,1,10/12/18,20:50,112860.0,112940.0,112820.0,112910.0,1054
SPFB.RTS-12.18,1,10/12/18,20:51,112910.0,112920.0,112840.0,112910.0,382
SPFB.RTS-12.18,1,10/12/18,20:52,112910.0,112920.0,112840.0,112850.0,274
SPFB.RTS-12.18,1,10/12/18,20:53,112850.0,112870.0,112810.0,112830.0,209
SPFB.RTS-12.18,1,10/12/18,20:54,112830.0,112870.0,112830.0,112870.0,269
SPFB.RTS-12.18,1,10/12/18,20:55,112860.0,112890.0,112840.0,112860.0,348
SPFB.RTS-12.18,1,10/12/18,20:56,112860.0,112860.0,112810.0,112810.0,185
SPFB.RTS-12.18,1,10/12/18,20:57,112810.0,112850.0,112790.0,112810.0,161
SPFB.RTS-12.18,1,10/12/18,20:58,112800.0,112870.0,112800.0,112860.0,266
SPFB.RTS-12.18,1,10/12/18,20:59,112850.0,112900.0,112820.0,112840.0,553
SPFB.RTS-12.18,1,10/12/18,21:00,112850.0,112860.0,112820.0,112830.0,83
SPFB.RTS-12.18,1,10/12/18,21:01,112830.0,112860.0,112820.0,112840.0,247
SPFB.RTS-12.18,1,10/12/18,21:02,112850.0,112870.0,112830.0,112850.0,55
SPFB.RTS-12.18,1,10/12/18,21:03,112860.0,112870.0,112820.0,112820.0,93
SPFB.RTS-12.18,1,10/12/18,21:04,112830.0,112840.0,112820.0,112820.0,120
SPFB.RTS-12.18,1,10/12/18,21:05,112810.0,112840.0,112810.0,112820.0,305
SPFB.RTS-12.18,1,10/12/18,21:06,112830.0,112830.0,112780.0,112790.0,405
SPFB.RTS-12.18,1,10/12/18,21:07,112780.0,112810.0,112770.0,112790.0,332
SPFB.RTS-12.18,1,10/12/18,21:08,112800.0,112830.0,112770.0,112800.0,359
SPFB.RTS-12.18,1,10/12/18,21:09,112810.0,112820.0,112770.0,112780.0,70
SPFB.RTS-12.18,1,10/12/18,21:10,112780.0,112800.0,112770.0,112780.0,144
SPFB.RTS-12.18,1,10/12/18,21:11,112790.0,112810.0,112750.0,112790.0,361
SPFB.RTS-12.18,1,10/12/18,21:12,112780.0,112900.0,112760.0,112890.0,657
SPFB.RTS-12.18,1,10/12/18,21:13,112890.0,112900.0,112860.0,112870.0,153
SPFB.RTS-12.18,1,10/12/18,21:14,112860.0,112900.0,112860.0,112900.0,110
SPFB.RTS-12.18,1,10/12/18,21:15,112900.0,112930.0,112870.0,112900.0,350
SPFB.RTS-12.18,1,10/12/18,21:16,112890.0,112920.0,112870.0,112910.0,172
SPFB.RTS-12.18,1,10/12/18,21:17,112910.0,112920.0,112880.0,112900.0,315
SPFB.RTS-12.18,1,10/12/18,21:18,112890.0,112930.0,112870.0,112880.0,599
SPFB.RTS-12.18,1,10/12/18,21:19,112870.0,112880.0,112820.0,112850.0,468
SPFB.RTS-12.18,1,10/12/18,21:20,112860.0,112900.0,112840.0,112850.0,211
SPFB.RTS-12.18,1,10/12/18,21:21,112860.0,112870.0,112840.0,112840.0,67
SPFB.RTS-12.18,1,10/12/18,21:22,112840.0,112850.0,112820.0,112830.0,56
SPFB.RTS-12.18,1,10/12/18,21:23,112840.0,112850.0,112820.0,112830.0,68
SPFB.RTS-12.18,1,10/12/18,21:24,112820.0,112820.0,112750.0,112760.0,321
SPFB.RTS-12.18,1,10/12/18,21:25,112760.0,112800.0,112750.0,112760.0,71
SPFB.RTS-12.18,1,10/12/18,21:26,112750.0,112770.0,112730.0,112750.0,255
SPFB.RTS-12.18,1,10/12/18,21:27,112740.0,112780.0,112730.0,112770.0,78
SPFB.RTS-12.18,1,10/12/18,21:28,112760.0,112780.0,112750.0,112750.0,138
SPFB.RTS-12.18,1,10/12/18,21:29,112750.0,112760.0,112740.0,112750.0,305
SPFB.RTS-12.18,1,10/12/18,21:30,112750.0,112750.0,112710.0,112750.0,106
SPFB.RTS-12.18,1,10/12/18,21:31,112730.0,112770.0,112710.0,112770.0,195
SPFB.RTS-12.18,1,10/12/18,21:32,112770.0,112800.0,112760.0,112800.0,104
SPFB.RTS-12.18,1,10/12/18,21:33,112800.0,112840.0,112800.0,112840.0,368
SPFB.RTS-12.18,1,10/12/18,21:34,112840.0,112860.0,112810.0,112820.0,189
SPFB.RTS-12.18,1,10/12/18,21:35,112830.0,112840.0,112810.0,112820.0,49
SPFB.RTS-12.18,1,10/12/18,21:36,112830.0,112930.0,112830.0,112870.0,477
SPFB.RTS-12.18,1,10/12/18,21:37,112860.0,112930.0,112850.0,112920.0,439
SPFB.RTS-12.18,1,10/12/18,21:38,112900.0,112920.0,112860.0,112860.0,234
SPFB.RTS-12.18,1,10/12/18,21:39,112850.0,112880.0,112840.0,112860.0,264
SPFB.RTS-12.18,1,10/12/18,21:40,112870.0,112900.0,112820.0,112820.0,156
SPFB.RTS-12.18,1,10/12/18,21:41,112830.0,112850.0,112820.0,112840.0,183
SPFB.RTS-12.18,1,10/12/18,21:42,112850.0,112860.0,112810.0,112810.0,80
SPFB.RTS-12.18,1,10/12/18,21:43,112810.0,112830.0,112800.0,112830.0,89
SPFB.RTS-12.18,1,10/12/18,21:44,112820.0,112820.0,112780.0,112780.0,114
SPFB.RTS-12.18,1,10/12/18,21:45,112800.0,112800.0,112750.0,112750.0,131
SPFB.RTS-12.18,1,10/12/18,21:46,112760.0,112790.0,112750.0,112760.0,201
SPFB.RTS-12.18,1,10/12/18,21:47,112760.0,112810.0,112760.0,112810.0,92
SPFB.RTS-12.18,1,10/12/18,21:48,112800.0,112840.0,112800.0,112830.0,186
SPFB.RTS-12.18,1,10/12/18,21:49,112830.0,112850.0,112820.0,112850.0,182
SPFB.RTS-12.18,1,10/12/18,21:50,112840.0,112860.0,112810.0,112810.0,118
SPFB.RTS-12.18,1,10/12/18,21:51,112820.0,112850.0,112810.0,112840.0,76
SPFB.RTS-12.18,1,10/12/18,21:52,112830.0,112900.0,112830.0,112890.0,188
SPFB.RTS-12.18,1,10/12/18,21:53,112880.0,112940.0,112880.0,112910.0,222
SPFB.RTS-12.18,1,10/12/18,21:54,112910.0,112930.0,112890.0,112890.0,276
SPFB.RTS-12.18,1,10/12/18,21:55,112900.0,112910.0,112890.0,112910.0,51
SPFB.RTS-12.18,1,10/12/18,21:56,112900.0,112920.0,112880.0,112920.0,111
SPFB.RTS-12.18,1,10/12/18,21:57,112920.0,112920.0,112830.0,112850.0,135
SPFB.RTS-12.18,1,10/12/18,21:58,112850.0,112880.0,112840.0,112840.0,111
SPFB.RTS-12.18,1,10/12/18,21:59,112850.0,112850.0,112820.0,112820.0,66
SPFB.RTS-12.18,1,10/12/18,22:00,112840.0,112840.0,112810.0,112820.0,148
SPFB.RTS-12.18,1,10/12/18,22:01,112840.0,112880.0,112830.0,112840.0,132
SPFB.RTS-12.18,1,10/12/18,22:02,112830.0,112840.0,112750.0,112770.0,380
SPFB.RTS-12.18,1,10/12/18,22:03,112760.0,112790.0,112750.0,112780.0,172
SPFB.RTS-12.18,1,10/12/18,22:04,112790.0,112790.0,112710.0,112730.0,405
